CparY CparX Attractor LE[0] LE[1] LE[2] LE[3] LE[4] LE[5] LE[6] LE[7] xMAX[0] xMAX[1] xMAX[2] xMAX[3] xMAX[4] xMAX[5] xMAX[6] xMAX[7] xMIN[0] xMIN[1] xMIN[2] xMIN[3] xMIN[4] xMIN[5] xMIN[6] xMIN[7] OverallxMAX[0] OverallxMAX[1] OverallxMAX[2] OverallxMAX[3] OverallxMAX[4] OverallxMAX[5] OverallxMAX[6] OverallxMAX[7] OverallxMIN[0] OverallxMIN[1] OverallxMIN[2] OverallxMIN[3] OverallxMIN[4] OverallxMIN[5] OverallxMIN[6] OverallxMIN[7] xMAX[4]_remainder xMIN[4]_remainder OverallxMAX[4]_remainder OverallxMIN[4]_remainder xRMS[0] xRMS[1] xRMS[2] xRMS[3] xRMS[4] xRMS[5] xRMS[6] xRMS[7] OverallxRMS[0] OverallxRMS[1] OverallxRMS[2] OverallxRMS[3] OverallxRMS[4] OverallxRMS[5] OverallxRMS[6] OverallxRMS[7] ddX_MIN ddZ_MIN ddPhi_MIN ddX_MAX ddZ_MAX ddPhi_MAX Xcm_MIN Zcm_MIN dXcm_MIN dZcm_MIN ddXcm_MIN ddZcm_MIN Xcm_MAX Zcm_MAX dXcm_MAX dZcm_MAX ddXcm_MAX ddZcm_MAX OVRLL_ddX_MIN OVRLL_ddZ_MIN OVRLL_ddPhi_MIN OVRLL_ddX_MAX OVRLL_ddZ_MAX OVRLL_ddPhi_MAX OVRLL_Xcm_MIN OVRLL_Zcm_MIN OVRLL_dXcm_MIN OVRLL_dZcm_MIN OVRLL_ddXcm_MIN OVRLL_ddZcm_MIN OVRLL_Xcm_MAX OVRLL_Zcm_MAX OVRLL_dXcm_MAX OVRLL_dZcm_MAX OVRLL_ddXcm_MAX OVRLL_ddZcm_MAX ddX_RMS ddZ_RMS ddPhi_RMS Xcm_RMS Zcm_RMS dXcm_RMS dZcm_RMS ddXcm_RMS ddZcm_RMS OVRLL_ddX_RMS OVRLL_ddZ_RMS OVRLL_ddPhi_RMS OVRLL_Xcm_RMS OVRLL_Zcm_RMS OVRLL_dXcm_RMS OVRLL_dZcm_RMS OVRLL_ddXcm_RMS OVRLL_ddZcm_RMS OVRLL_Xb_RMS OVRLL_Zb_RMS OVRLL_dXb_RMS OVRLL_dZb_RMS OVRLL_ddXb_RMS OVRLL_ddZb_RMS PoutPZ_Avg PoutEM_Avg pos_spin neg_spin OVRLL_pos_spin OVRLL_neg_spin tflip 
1.6683333333 1.8673333333 1 -0.0105750669 -0.0105024149 -0.0254722729 -0.0247593325 -0.0297977822 -0.0317213174 -0.0703773060 -0.0721088108 0.0547041516 0.0958364874 0.0935597797 0.1599042191 0.1722235706 0.3032887524 0.0441327318 0.0171665238 -0.0556913185 -0.0963553773 -0.0882988030 -0.1599800549 -0.1736649234 -0.3023548618 -0.0467599774 -0.0174082202 0.1547207507 0.2720872874 0.2522354180 0.2642669508 0.3603052905 0.5583555932 0.1115066641 0.0317797875 -0.1734862766 -0.2394545835 -0.2112154806 -0.2918266768 -0.3181244415 -0.5519250325 -0.1211069526 -0.0359460141 0.1722235706 -0.1736649234 0.3603052905 -0.3181244415 0.0168766838 0.0295381073 0.0278420670 0.0487848491 0.0529632130 0.0926809734 0.0139153585 0.0052935055 0.0411057271 0.0703100540 0.0657143050 0.1132338052 0.1236069600 0.2153538653 0.0328404895 0.0123540626 -0.1650475122 -0.3115024437 -0.5441959945 0.1770129082 0.2471784809 0.5147426540 -0.0947244205 0.0000000000 -0.1649009741 -0.1062561925 -0.2887199755 -0.1765843777 0.0935906607 0.4219620286 0.1649343963 0.1064568140 0.2870083487 0.1944282434 -0.3825294923 -0.4314607314 -0.9543152593 0.4491911106 0.3424584158 0.8826359375 -0.2067597375 0.1171806644 -0.3180270708 -0.2123231038 -0.4813273462 -0.2551599484 -0.2067597375 0.1171806644 -0.3180270708 -0.2123231038 -0.4813273462 -0.2551599484 0.1194451956 0.1981490034 0.3746760420 0.0665967660 0.3370398776 0.1165391115 0.0750992829 0.2039444984 0.1315382556 0.1217641472 0.1984433355 0.3763083810 0.0681325721 0.3373441896 0.1179612962 0.0754722850 0.2052614488 0.1316892049 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096819 0.0000014011 49516.0099670573 49595.5232667027 265534.9311922257 265939.9911028501 0.0000000000 
1.6683333333 1.9336666667 1 -0.0101343525 -0.0096389085 -0.0252439465 -0.0253315968 -0.0311340386 -0.0313453485 -0.0703773060 -0.0721088062 0.0538201454 0.0942564914 0.0938553359 0.1600917721 0.1818677339 0.3202670202 0.0439800175 0.0181229004 -0.0549007914 -0.0948187422 -0.0879925901 -0.1602170468 -0.1833394621 -0.3192455907 -0.0469074998 -0.0183829280 0.1648854098 0.2608136727 0.2523146500 0.2616948822 0.3743938895 0.5749899899 0.1122754802 0.0339036112 -0.1683355433 -0.2427127864 -0.2127148862 -0.2894041041 -0.3383852766 -0.5605236202 -0.1213346877 -0.0373247662 0.1818677339 -0.1833394621 0.3743938895 -0.3383852766 0.0166157332 0.0290823516 0.0278417777 0.0487991581 0.0559220907 0.0978590418 0.0139152148 0.0055892367 0.0405835664 0.0694485843 0.0656853098 0.1132622354 0.1306540167 0.2275877647 0.0328260420 0.0130583947 -0.1623039653 -0.3152728661 -0.5748235868 0.1753873898 0.2436118786 0.5431461921 -0.0973713486 0.0000000000 -0.1694953308 -0.1062781981 -0.2966245357 -0.1755308795 0.0961662580 0.4216914913 0.1695251883 0.1065138131 0.2949382521 0.1954076840 -0.4478458126 -0.4089326820 -0.9845390185 0.4097006013 0.3596505217 0.9495701293 -0.2121444124 0.1166122887 -0.3332590483 -0.2131638050 -0.4952084485 -0.2534505727 -0.2121444124 0.1166122887 -0.3332590483 -0.2131638050 -0.4952084485 -0.2534505727 0.1176202178 0.1984448440 0.3956136364 0.0684457628 0.3367595710 0.1197744171 0.0751059323 0.2096063569 0.1315775962 0.1203272398 0.1987686054 0.3976428072 0.0700894845 0.3370464033 0.1213601309 0.0754709086 0.2111374694 0.1317281845 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096817 0.0000015620 52284.0507118806 52365.1109060500 280528.5602011834 280909.7513295878 0.0000000000 
1.6683333333 2.0000000000 1 -0.0086454319 -0.0099052118 -0.0249698720 -0.0267449255 -0.0320757830 -0.0304869722 -0.0703773060 -0.0721088012 0.0529332767 0.0926659083 0.0941684893 0.1603192420 0.1915567418 0.3373232684 0.0438187431 0.0190826335 -0.0541162100 -0.0932759927 -0.0876691717 -0.1604950034 -0.1930478445 -0.3362080259 -0.0470638140 -0.0193621465 0.1578277387 0.2372352946 0.2523692148 0.2575710889 0.3855923548 0.6107547680 0.1129972274 0.0383489223 -0.1690691448 -0.2564314653 -0.2140987042 -0.2902251880 -0.3836808144 -0.6010849437 -0.1220716765 -0.0384164321 0.1915567418 -0.1930478445 0.3855923548 -0.3836808144 0.0163546418 0.0286265657 0.0278418938 0.0488167782 0.0588932283 0.1030586362 0.0139152738 0.0058861934 0.0400668455 0.0686317586 0.0656331560 0.1132881379 0.1377652496 0.2399501033 0.0328000497 0.0137691423 -0.1595650635 -0.3192655796 -0.6056245126 0.1738696984 0.2398488257 0.5715848722 -0.1000275248 0.0000000000 -0.1741065428 -0.1063053853 -0.3045335431 -0.1744155186 0.0987489361 0.4214052285 0.1741316618 0.1065777474 0.3028997888 0.1964411149 -0.4408693490 -0.4381789242 -1.0634165751 0.4568322101 0.3757774625 1.0269835364 -0.2234937189 0.1161047767 -0.3452423750 -0.2139073521 -0.5062155025 -0.2537997556 -0.2234937189 0.1161047767 -0.3452423750 -0.2139073521 -0.5062155025 -0.2537997556 0.1157994586 0.1987954194 0.4166393888 0.0703007234 0.3364629235 0.1230201512 0.0751135494 0.2152864709 0.1316234971 0.1190932201 0.1991543572 0.4192722866 0.0720568780 0.3367256952 0.1247789623 0.0754655932 0.2170513851 0.1317737822 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096817 0.0000017324 55063.8453773859 55146.0572268486 295613.3307418855 296002.7976318057 0.0000000000 
1.7346666667 0.0100000000 6 -0.0030830443 -0.0171173985 -0.0177742147 -0.0255997295 -0.0242398336 -0.0450120059 -0.0703773060 -0.0721107711 0.0995924735 0.1236711890 0.0909899611 0.1592357085 0.0042559131 0.0073617867 0.0454780196 0.0004253835 -0.0614501241 -0.1238126711 -0.0909931545 -0.1592350060 -0.0042598847 -0.0075405190 -0.0454764287 -0.0004258466 3.3276694025 0.2391304977 0.2492407472 0.2562378179 0.0078603360 0.0130025281 0.1102633029 0.0006434757 -0.0614501241 -0.1296897487 -0.2081237438 -0.3074201058 -0.0058197596 -0.0130922808 -0.1205511222 -0.0007442035 0.0042559131 -0.0042598847 0.0078603360 -0.0058197596 0.0230201115 0.0378815968 0.0278603691 0.0487556460 0.0013036531 0.0022815145 0.0139245023 0.0001303119 1.0963776266 0.0879383553 0.0657777533 0.1131616787 0.0030220733 0.0052942219 0.0328721691 0.0003019809 -0.2165242791 -0.2786416240 -0.0130942266 0.2164988970 0.2786807494 0.0130109257 -0.0410050545 0.0000000000 -0.0825745017 -0.1061569284 -0.1444498105 -0.1857799914 0.0664290554 0.4243232908 0.0825402982 0.1061566267 0.1444522397 0.1857691552 -0.2227130423 -0.3836272165 -0.0259105582 0.2179261651 0.3519876939 0.0240806984 -0.0410050545 0.1252090394 -0.0864050711 -0.2049508394 -0.1480301511 -0.2558074325 -0.0410050545 0.1252090394 -0.0864050711 -0.2049508394 -0.1480301511 -0.2558074325 0.1530966491 0.1970435977 0.0092226559 0.0354651000 0.3394846633 0.0583670239 0.0750642054 0.1021422863 0.1313623594 0.1530943111 0.1972629715 0.0092882677 0.7309266303 0.3398410704 0.0586709557 0.0754410959 0.1021424277 0.1315086069 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096946 0.0000000008 1227.0983210073 1212.3578657342 6554.9353721572 6480.0940278341 0.0000000000 
1.7346666667 0.0763333333 1 -0.0191370288 -0.0164315172 -0.0222808320 -0.0272787197 -0.0234129832 -0.0242851306 -0.0703773060 -0.0721107861 0.0706932615 0.1236822527 0.0909899801 0.1592364370 0.0042639183 0.0073786672 0.0454780049 0.0004261340 -0.0706922901 -0.1237424244 -0.0909931336 -0.1592342742 -0.0042702251 -0.0075558800 -0.0454764427 -0.0004269329 1.4531917848 0.2385914888 0.2492413189 0.2562412630 0.0088272285 0.0131076380 0.1102633081 0.0006783226 -0.6484255518 -0.1844670467 -0.2081237241 -0.3074210901 -0.0063962794 -0.0130526565 -0.1205514220 -0.0008192383 0.0042639183 -0.0042702251 0.0088272285 -0.0063962794 0.0216451530 0.0378790186 0.0278603688 0.0487556455 0.0013064702 0.0022864400 0.0139245021 0.0001305932 0.1521368139 0.0879335783 0.0657777601 0.1131616813 0.0030342199 0.0053058463 0.0328721725 0.0003029568 -0.2165027379 -0.2786418652 -0.0131425837 0.2164908514 0.2786805024 0.0130184148 -0.0472599855 0.0000000000 -0.0826903026 -0.1061571308 -0.1447267355 -0.1857798994 0.0472546828 0.4243232832 0.0827103701 0.1061564252 0.1447244666 0.1857692475 -0.2263859338 -0.3836253386 -0.0260152149 0.2207859640 0.3519886668 0.0242199327 -0.4329922493 0.1252088091 -0.1227188623 -0.2049506832 -0.1496777172 -0.2558078004 -0.4329922493 0.1252088091 -0.1227188623 -0.2049506832 -0.1496777172 -0.2558078004 0.1530862446 0.1970435957 0.0092425675 0.0334159835 0.3394846568 0.0584779712 0.0750642056 0.1023364519 0.1313623599 0.1530849141 0.1972629725 0.0093086776 0.1015129227 0.3398410597 0.0587824687 0.0754410979 0.1023372502 0.1315086078 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096946 0.0000000009 1229.8321365536 1214.8967941734 6575.7337055729 6500.6624414277 0.0000000000 
1.7346666667 0.1426666667 1 -0.0195202701 -0.0156086705 -0.0242005438 -0.0259658339 -0.0232007655 -0.0243301252 -0.0703773060 -0.0721107885 0.0706796548 0.1236602921 0.0909900882 0.1592382634 0.0043645961 0.0075622584 0.0454779362 0.0004360742 -0.0706815176 -0.1237217677 -0.0909930179 -0.1592324242 -0.0043769628 -0.0077356113 -0.0454765080 -0.0004377263 0.9329606341 0.2372375783 0.2492430408 0.2562417821 0.0108909032 0.0133883645 0.1102636208 0.0008455167 -0.6198891422 -0.2056629529 -0.2081242710 -0.3074243712 -0.0084407761 -0.0131975731 -0.1205526619 -0.0009752144 0.0043645961 -0.0043769628 0.0108909032 -0.0084407761 0.0216414218 0.0378724890 0.0278603674 0.0487556431 0.0013382403 0.0023420198 0.0139245014 0.0001337678 0.0919367565 0.0879214938 0.0657777627 0.1131616799 0.0031217041 0.0054351831 0.0328721738 0.0003115668 -0.2164479651 -0.2786432419 -0.0135113806 0.2164708102 0.2786791377 0.0132834228 -0.0474893308 0.0000000000 -0.0830881829 -0.1061576399 -0.1454289591 -0.1857794526 0.0474801219 0.4243232090 0.0831083408 0.1061559214 0.1454150878 0.1857696844 -0.2316898207 -0.3836251599 -0.0265133409 0.2241884397 0.3519918260 0.0248027432 -0.4149545993 0.1252075042 -0.1381043151 -0.2049504205 -0.1540495938 -0.2558081388 -0.4149545993 0.1252075042 -0.1381043151 -0.2049504205 -0.1540495938 -0.2558081388 0.1530598562 0.1970435859 0.0094672425 0.0335767743 0.3394845834 0.0587593547 0.0750642065 0.1028288732 0.1313623615 0.1530611369 0.1972629683 0.0095352087 0.0615291983 0.3398409729 0.0590652845 0.0754411003 0.1028313410 0.1315086094 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096946 0.0000000009 1259.4188722771 1244.7639641497 6750.4513964669 6676.3591214435 0.0000000000 
1.7346666667 0.2090000000 1 -0.0165326406 -0.0186534767 -0.0248357764 -0.0251837780 -0.0232452932 -0.0243752436 -0.0703773060 -0.0721107892 0.0706578072 0.1236250387 0.0909904412 0.1592411323 0.0047462977 0.0082422655 0.0454777321 0.0004740283 -0.0706642356 -0.1236886174 -0.0909926438 -0.1592294720 -0.0047683691 -0.0084094070 -0.0454767023 -0.0004770522 0.6920093092 0.2351026605 0.2492466050 0.2562261054 0.0131355025 0.0139216785 0.1102650433 0.0012321626 -0.5276218491 -0.2164094837 -0.2081269948 -0.3074320209 -0.0117791640 -0.0143638611 -0.1205555205 -0.0011950644 0.0047462977 -0.0047683691 0.0131355025 -0.0117791640 0.0216354330 0.0378620088 0.0278603632 0.0487556357 0.0014566377 0.0025491731 0.0139244993 0.0001455996 0.0728298269 0.0879021749 0.0657777455 0.1131616636 0.0034151950 0.0059158027 0.0328721652 0.0003408852 -0.2163599516 -0.2786477455 -0.0147773235 0.2164387486 0.2786747436 0.0143823153 -0.0478574537 0.0000000000 -0.0837268172 -0.1061584447 -0.1465560501 -0.1857780949 0.0478419696 0.4243229245 0.0837471370 0.1061551349 0.1465236026 0.1857709938 -0.2353158786 -0.3836342414 -0.0279760732 0.2306536242 0.3519986420 0.0264915626 -0.3537580091 0.1252033896 -0.1460285604 -0.2049503340 -0.1600719350 -0.2558074868 -0.3537580091 0.1252033896 -0.1460285604 -0.2049503340 -0.1600719350 -0.2558074868 0.1530175039 0.1970435561 0.0103046315 0.0338348566 0.3394842942 0.0592109973 0.0750642089 0.1036192480 0.1313623657 0.1530231110 0.1972629461 0.0103767438 0.0490394074 0.3398406573 0.0595192562 0.0754410998 0.1036244159 0.1315086114 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096946 0.0000000011 1369.5886496493 1356.1554329788 7357.2395401107 7286.1497529791 0.0000000000 
1.7346666667 0.2753333333 1 -0.0189714165 -0.0164529376 -0.0220742467 -0.0239826984 -0.0270268090 -0.0243181000 -0.0703773060 -0.0721107895 0.0706277217 0.1235765097 0.0909912891 0.1592449546 0.0056127389 0.0097752106 0.0454772622 0.0005603562 -0.0706404680 -0.1236430014 -0.0909917494 -0.1592254430 -0.0056481198 -0.0099337920 -0.0454771501 -0.0005652728 0.5674880559 0.2322383057 0.2492530771 0.2562192250 0.0167368445 0.0174379284 0.1102688807 0.0014421700 -0.4401618726 -0.2236568159 -0.2081345391 -0.3074474096 -0.0145625836 -0.0163354707 -0.1205601112 -0.0015163744 0.0056127389 -0.0056481198 0.0167368445 -0.0145625836 0.0216271908 0.0378475855 0.0278603534 0.0487556185 0.0017240351 0.0030170499 0.0139244944 0.0001723230 0.0643355389 0.0878756912 0.0657777330 0.1131616340 0.0040532807 0.0070004389 0.0328721590 0.0004047098 -0.2162386198 -0.2786585670 -0.0175646990 0.2163948427 0.2786642462 0.0169388933 -0.0483641231 0.0000000000 -0.0846058131 -0.1061595272 -0.1481072814 -0.1857749356 0.0483400054 0.4243221999 0.0846263439 0.1061540965 0.1480493498 0.1857740213 -0.2373564268 -0.3836540932 -0.0331764787 0.2338074432 0.3520105782 0.0316081740 -0.2981776885 0.1251940759 -0.1498518916 -0.2049507004 -0.1665289158 -0.2558062078 -0.2981776885 0.1251940759 -0.1498518916 -0.2049507004 -0.1665289158 -0.2558062078 0.1529592196 0.1970434872 0.0121959573 0.0341900723 0.3394835510 0.0598326217 0.0750642140 0.1047070917 0.1313623746 0.1529709619 0.1972628927 0.0122759382 0.0437301007 0.3398398791 0.0601441677 0.0754411060 0.1047160495 0.1315086191 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096946 0.0000000015 1619.2384075149 1606.8902997856 8725.7849709183 8655.3255557749 0.0000000000 
1.7346666667 0.3416666667 1 -0.0188982972 -0.0168209215 -0.0215903022 -0.0245319835 -0.0265422007 -0.0244425028 -0.0703773060 -0.0721107897 0.0705894040 0.1235147612 0.0909929750 0.1592496090 0.0070664452 0.0123404080 0.0454763472 0.0007053021 -0.0706102512 -0.1235849587 -0.0909899751 -0.1592203713 -0.0071186901 -0.0124880811 -0.0454780222 -0.0007126356 0.4740186881 0.2287100970 0.2492638338 0.2562733902 0.0205016003 0.0217858885 0.1102768240 0.0016445401 -0.3880447900 -0.2298608205 -0.2081503584 -0.3074751465 -0.0166072072 -0.0205593285 -0.1205655352 -0.0018382812 0.0070664452 -0.0071186901 0.0205016003 -0.0166072072 0.0216167013 0.0378292297 0.0278603341 0.0487555849 0.0021718095 0.0038005706 0.0139244848 0.0002170748 0.0598546852 0.0878421701 0.0657777322 0.1131615834 0.0051044680 0.0088163906 0.0328721585 0.0005098463 -0.2160838743 -0.2786800877 -0.0221882681 0.2163393508 0.2786434083 0.0212675501 -0.0490090302 0.0000000000 -0.0857246172 -0.1061608634 -0.1500816753 -0.1857687603 0.0489739067 0.4243207194 0.0857454366 0.1061528488 0.1499914831 0.1857799275 -0.2426540258 -0.3836746507 -0.0394244044 0.2453800516 0.3520281043 0.0383205805 -0.2626030004 0.1251769672 -0.1565044818 -0.2049516055 -0.1720557503 -0.2558069601 -0.2626030004 0.1251769672 -0.1565044818 -0.2049516055 -0.1720557503 -0.2558069601 0.1528850502 0.1970433532 0.0153632304 0.0346422037 0.3394820267 0.0606238459 0.0750642234 0.1060917363 0.1313623913 0.1529049323 0.1972627880 0.0154561823 0.0412015113 0.3398383119 0.0609397062 0.0754411249 0.1061056353 0.1315086365 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096946 0.0000000024 2037.6771818744 2026.3725671345 10975.4649433325 10915.4642479675 0.0000000000 
1.7346666667 0.4080000000 1 -0.0172889002 -0.0187910550 -0.0233533764 -0.0249400509 -0.0239795364 -0.0244732888 -0.0703773060 -0.0721107900 0.0705428638 0.1234397904 0.0909959341 0.1592549601 0.0091017716 0.0159278510 0.0454747601 0.0009082963 -0.0705736379 -0.1235145395 -0.0909868673 -0.1592142988 -0.0091743687 -0.0160622610 -0.0454795355 -0.0009185749 0.3789934165 0.2245936122 0.2492804823 0.2563520162 0.0236153882 0.0261731480 0.1102905975 0.0020297132 -0.3566085909 -0.2189933474 -0.2081780006 -0.3075208063 -0.0178856810 -0.0272030145 -0.1205687446 -0.0020978976 0.0091017716 -0.0091743687 0.0236153882 -0.0178856810 0.0216039728 0.0378069564 0.0278603007 0.0487555267 0.0027982146 0.0048966885 0.0139244680 0.0002796811 0.0572143597 0.0878017347 0.0657778281 0.1131615353 0.0065646699 0.0113560688 0.0328722062 0.0006558581 -0.2158956133 -0.2787178662 -0.0286312594 0.2162726288 0.2786068689 0.0273511575 -0.0497917963 0.0000000000 -0.0870825387 -0.1061624230 -0.1524778837 -0.1857580088 0.0497432903 0.4243180829 0.0871037318 0.1061514453 0.1523487825 0.1857901844 -0.2496162143 -0.3836786446 -0.0459406742 0.2498808167 0.3520495812 0.0459371681 -0.2433219099 0.1251497009 -0.1518995392 -0.2049527943 -0.1753782480 -0.2558111959 -0.2433219099 0.1251497009 -0.1518995392 -0.2049527943 -0.1753782480 -0.2558111959 0.1527950598 0.1970431230 0.0197941399 0.0351909735 0.3394793064 0.0615841833 0.0750642393 0.1077723303 0.1313624197 0.1528253096 0.1972626274 0.0199039938 0.0400035342 0.3398355576 0.0619054558 0.0754411840 0.1077923990 0.1315086763 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096945 0.0000000039 2623.5798671037 2612.6578757316 14117.2410780766 14059.1250068883 0.0000000000 
1.7346666667 0.4743333333 1 -0.0200943219 -0.0164755964 -0.0254685428 -0.0234698787 -0.0228725419 -0.0244453257 -0.0703773060 -0.0721107901 0.0704881162 0.1233516462 0.0910006925 0.1592608262 0.0116744778 0.0204600385 0.0454722264 0.0011649099 -0.0705306843 -0.1234318309 -0.0909818745 -0.1592072742 -0.0117708310 -0.0205787994 -0.0454819521 -0.0011786672 0.3510651380 0.2234422214 0.2493047645 0.2563822560 0.0254893051 0.0278893290 0.1103113213 0.0028758479 -0.3402283814 -0.2273157539 -0.2082197882 -0.3075903247 -0.0272110768 -0.0356911201 -0.1205626888 -0.0024136098 0.0116744778 -0.0117708310 0.0254893051 -0.0272110768 0.0215890164 0.0377807853 0.0278602474 0.0487554342 0.0035896892 0.0062816740 0.0139244414 0.0003587863 0.0555254406 0.0877540082 0.0657788814 0.1131618251 0.0084006638 0.0145548282 0.0328727310 0.0008394156 -0.2156737423 -0.2787786221 -0.0367583786 0.2161951959 0.2785481515 0.0350538745 -0.0507119254 0.0000000000 -0.0886787719 -0.1061641776 -0.1552943992 -0.1857408040 0.0506476655 0.4243138064 0.0887004116 0.1061499504 0.1551199018 0.1858065700 -0.2592455633 -0.3836563013 -0.0565631646 0.2591575281 0.3520698403 0.0575418411 -0.2344400548 0.1251104672 -0.1631466993 -0.2049536256 -0.1837748311 -0.2558112780 -0.2344400548 0.1251104672 -0.1631466993 -0.2049536256 -0.1837748311 -0.2558112780 0.1526893335 0.1970427625 0.0253927686 0.0358360444 0.3394748887 0.0627130423 0.0750642644 0.1097478395 0.1313624652 0.1527319271 0.1972625406 0.0254977384 0.0395422278 0.3398312919 0.0630406755 0.0754415184 0.1097753223 0.1315088320 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096945 0.0000000064 3364.3404646536 3352.9749026138 18076.1500375109 18012.6082429713 0.0000000000 
1.7346666667 0.5406666667 1 -0.0168936568 -0.0201262567 -0.0245942491 -0.0220433746 -0.0250935800 -0.0240750901 -0.0703773060 -0.0721107903 0.0704251841 0.1232504023 0.0910078658 0.1592669946 0.0147440177 0.0258659417 0.0454684253 0.0014710820 -0.0704814694 -0.1233368897 -0.0909743514 -0.1591993516 -0.0148674334 -0.0259666477 -0.0454855786 -0.0014888576 0.3356417658 0.2149230978 0.2493384751 0.2561523395 0.0304185184 0.0365755330 0.1103386508 0.0034042593 -0.3011125033 -0.2338611669 -0.2082750341 -0.3076889932 -0.0334838163 -0.0454261007 -0.1205374779 -0.0028971662 0.0147440177 -0.0148674334 0.0304185184 -0.0334838163 0.0215718464 0.0377507419 0.0278601676 0.0487552966 0.0045338042 0.0079337759 0.0139244015 0.0004531482 0.0543818053 0.0877002679 0.0657791067 0.1131616895 0.0105885177 0.0183792101 0.0328728433 0.0010581321 -0.2154181911 -0.2788702159 -0.0464455893 0.2161076262 0.2784596855 0.0442509040 -0.0517688732 0.0000000000 -0.0905123008 -0.1061660856 -0.1585292846 -0.1857149503 0.0516864776 0.4243073244 0.0905344876 0.1061484387 0.1583031248 0.1858311629 -0.2692383104 -0.3836255373 -0.0708002792 0.2598464770 0.3520779863 0.0739141284 -0.2113230152 0.1250581194 -0.1710011436 -0.2049531889 -0.1930273022 -0.2557858534 -0.2113230152 0.1250581194 -0.1710011436 -0.2049531889 -0.1930273022 -0.2557858534 0.1525679813 0.1970422386 0.0320711974 0.0365770199 0.3394681874 0.0640097275 0.0750643019 0.1120170470 0.1313625345 0.1526260014 0.1972620353 0.0321930496 0.0395423635 0.3398245136 0.0643449868 0.0754415935 0.1120534201 0.1315089412 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096944 0.0000000103 4244.5407402734 4239.4840358882 22777.1132066876 22738.1112502708 0.0000000000 
1.7346666667 0.6070000000 1 -0.0182718792 -0.0193400503 -0.0217419626 -0.0244327208 -0.0245703162 -0.0244692780 -0.0703773060 -0.0721107905 0.0703541001 0.1231360884 0.0910181570 0.1592732425 0.0182818596 0.0320955588 0.0454629904 0.0018239510 -0.0704260927 -0.1232298005 -0.0909635632 -0.1591906288 -0.0184355307 -0.0321757765 -0.0454907653 -0.0018462924 0.3200399910 0.2315622989 0.2493832942 0.2557793735 0.0367423935 0.0491938349 0.1103698818 0.0043478131 -0.2558728429 -0.2257488214 -0.2083381980 -0.3078200657 -0.0410684289 -0.0556165306 -0.1204893359 -0.0035365001 0.0182818596 -0.0184355307 0.0367423935 -0.0410684289 0.0215524811 0.0377168588 0.0278600539 0.0487551022 0.0056218066 0.0098376754 0.0139243447 0.0005618917 0.0535758005 0.0876417683 0.0657771141 0.1131605641 0.0131165030 0.0227973585 0.0328718497 0.0013108294 -0.2151289324 -0.2790016665 -0.0576056939 0.2160106999 0.2783328320 0.0548541342 -0.0529619833 0.0000000000 -0.0925820378 -0.1061681001 -0.1621804283 -0.1856779395 0.0528590613 0.4242979910 0.0926048492 0.1061469947 0.1618965975 0.1858663351 -0.2792359378 -0.3836542629 -0.0896296232 0.2554664559 0.3520539681 0.0938905405 -0.1836689622 0.1249920381 -0.1690145435 -0.2049506105 -0.2027270292 -0.2557064054 -0.1836689622 0.1249920381 -0.1690145435 -0.2049506105 -0.2027270292 -0.2557064054 0.1524311422 0.1970415259 0.0397675111 0.0374134444 0.3394585330 0.0654734398 0.0750643556 0.1145785552 0.1313626369 0.1525087853 0.1972610825 0.0399371812 0.0398704307 0.3398143734 0.0658188787 0.0754411874 0.1146256305 0.1315088576 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096944 0.0000000158 5264.9553737786 5255.0333282606 28235.1583776454 28181.6843244278 0.0000000000 
